date	username	to	replies	retweets	favorites	text	geo	mentions	hashtags	id	permalink	
6.8.2020 20.25	JoeBiden		8948	28193	166057	Let me be clear: Voting is a right — not a privilege. Anyone who tells you otherwise can’t be trusted to hold the highest office in this land.				1,29E+18	https://twitter.com/JoeBiden/status/1291470348928475136	
6.8.2020 18.45	JoeBiden		2002	5863	18096	The fight for civil rights is what drove me to get involved in politics in the first place. It's why I fought for and helped secure a 25-year extension of the Voting Rights Act. And it's why as president, I'll immediately sign the John R. Lewis Voting Rights Act into law.				1,29E+18	https://twitter.com/JoeBiden/status/1291445184635387904	
6.8.2020 17.02	JoeBiden		2125	9621	49487	55 years ago today, the Voting Rights Act was signed into law — bringing us one step closer to that more perfect union. As we mark its anniversary, we’ve got to continue our fight to restore the VRA and protect the sacred right to vote.				1,29E+18	https://twitter.com/JoeBiden/status/1291419262788263938	
6.8.2020 16.24	JoeBiden		1168	3990	17586	The scenes of death and destruction from Hiroshima and Nagasaki still horrify us 75 years later. They reach through history to remind us of the hideous damage nuclear weapons can inflict—and our collective responsibility to ensure they're never again used.				1,29E+18	https://twitter.com/JoeBiden/status/1291409699393482753	
6.8.2020 13.45	JoeBiden		2140	6521	26734	If I'm elected president, our students and educators will have all the tools and resources they need to succeed and get through COVID-19.				1,29E+18	https://twitter.com/JoeBiden/status/1291369685821186048	
6.8.2020 0.40	JoeBiden		3739	4450	17107	Donald Trump promised to bring back jobs, but his policies crushed the manufacturing sector—and that was true even before COVID-19. I’ll revitalize American manufacturing and innovation and create millions of good-paying jobs so we can build back better.				1,29E+18	https://twitter.com/JoeBiden/status/1291172134341840896	
5.8.2020 23.45	JoeBiden		1840	4865	17814	Growing up in Scranton, I learned the importance of hard work, treating others with dignity and respect, and leaving no one behind. Those values have guided my entire life — and they're the values I'll bring back to the White House.				1,29E+18	https://twitter.com/JoeBiden/status/1291158292786544643	
5.8.2020 23.00	JoeBiden		12112	10454	70898	Folks, a lot of you have been asking when I’m announcing my running mate, and I promise I’ll let you know soon. But here’s what I can tell you right now: I’m going to tell my supporters first — so text FIRST to 30330 to be the first to know.				1,29E+18	https://twitter.com/JoeBiden/status/1291146968136323073	
5.8.2020 22.30	JoeBiden		2113	2588	10500	I don’t buy for one second that the vitality of American manufacturing is a thing of the past. As president, I'll make bold investments in American manufacturing, industry, and innovation to make sure the future is made in America — by all of America.				1,29E+18	https://twitter.com/JoeBiden/status/1291139418732937217	
5.8.2020 20.40	JoeBiden		14126	25513	117621	There's been a lot of talk about my vetting process lately. Here’s an inside look:				1,29E+18	https://twitter.com/JoeBiden/status/1291111736167211008	
5.8.2020 19.15	JoeBiden		14741	10036	51025	Weapons of war have no place in our communities. When I was a senator, I took on the @NRA and secured a 10-year ban on assault weapons — and as president, I’ll ban these weapons again.		@NRA		1,29E+18	https://twitter.com/JoeBiden/status/1291090345103679494	
5.8.2020 18.15	JoeBiden		2893	11608	60766	Eight years ago, a white supremacist targeted a Sikh temple in Oak Creek, WI — ultimately taking seven lives in an unspeakable act of terror. To truly honor those we lost, it's up to all of us to stand up to bigotry in our lives, give hate no safe harbor, and reduce gun violence.				1,29E+18	https://twitter.com/JoeBiden/status/1291075245751832576	
5.8.2020 16.03	JoeBiden		3204	6281	20505	I truly believe that we can revitalize American manufacturing and create a better economy at the same time. I want to build an economy that brings everyone along — one that works for the middle class, not just the wealthy and well-connected.				1,29E+18	https://twitter.com/JoeBiden/status/1291042027212140546	
5.8.2020 13.10	JoeBiden		8402	38578	128450	The truth of the matter is, Donald Trump inherited a growing economy from President Obama and me. And just like everything else he inherited in his life, he squandered it.				1,29E+18	https://twitter.com/JoeBiden/status/1290998489975885826	
5.8.2020 0.50	JoeBiden		8842	17227	81334	From day one, Donald Trump downplayed the threat COVID-19 posed, ignored scientists, and refused to take action. Now, nearly 5 million cases and more than 150,000 deaths later, it's crystal clear we're paying the price for his failed leadership.				1,29E+18	https://twitter.com/JoeBiden/status/1290812262744305665	
4.8.2020 23.30	JoeBiden		2607	5404	25597	On day one, I’ll send a bill to Congress creating a clear roadmap to citizenship for Dreamers and the 11 million undocumented people already strengthening our nation. It’s long overdue.				1,29E+18	https://twitter.com/JoeBiden/status/1290792130345082880	
4.8.2020 22.40	JoeBiden		2877	17484	115255	Our hearts and prayers are with the people of Lebanon, and the victims of the horrific explosion in Beirut. I urge both the Trump Administration and international community to immediately mobilize assistance to the thousands injured in the blast.				1,29E+18	https://twitter.com/JoeBiden/status/1290779547072253955	
4.8.2020 21.12	JoeBiden		7991	44234	117246	Thousands of Americans are dying every week. The President's response? "It is what it is."				1,29E+18	https://twitter.com/JoeBiden/status/1290757401243602944	
4.8.2020 20.41	JoeBiden		1573	2889	11093	I’ll get to work on day one enacting the changes needed to help the Latino community thrive. Read my full plan here: https://joe.link/2DcQuHE				1,29E+18	https://twitter.com/JoeBiden/status/1290749599775260672	
4.8.2020 18.50	JoeBiden		4794	19990	163798	Happy birthday to my brother and friend, @BarackObama! Serving alongside you for eight years was the greatest honor of my life — and I'm grateful to have you by my side for these next 91 days.		@BarackObama		1,29E+18	https://twitter.com/JoeBiden/status/1290721665836388352	
4.8.2020 18.18	JoeBiden		1049	2172	8954	We can’t just build back to the way things were before these crises. We have to build a more inclusive, equitable future for all. Here’s how we’ll do it: https://joe.link/2DcQuHE				1,29E+18	https://twitter.com/JoeBiden/status/1290713612630228992	
4.8.2020 15.46	JoeBiden		1771	4869	16496	The Latino community is bearing disproportionate harm from this pandemic. But even before, many Latino families were already struggling. We've got to do better. That's why today, I'm releasing my new agenda for the Latino community:				1,29E+18	https://twitter.com/JoeBiden/status/1290675360682500096	
4.8.2020 15.25	JoeBiden		1524	4450	30464	As president, I’ll take on the powerful gun lobby to pass universal background checks, ban assault weapons and high-capacity magazines, and close loopholes to keep guns out of dangerous hands. We can and will end our gun violence epidemic.				1,29E+18	https://twitter.com/JoeBiden/status/1290670187482624006	
4.8.2020 15.25	JoeBiden		1258	8073	38860	One year ago, just hours after the massacre in El Paso, nine precious lives were cut short in Dayton. In the wake of the tragedies, Donald Trump promised the most modest of gun safety policies, then caved to the @NRA and failed to deliver.		@NRA		1,29E+18	https://twitter.com/JoeBiden/status/1290670186794815491	
4.8.2020 11.30	JoeBiden		5394	13683	70303	On July 1st, Donald Trump predicted the coronavirus was going to "just disappear." He was wrong — and more than 25,000 Americans died due to the virus last month. Mr. President, step up and do your job before even more American families feel the pain of losing a loved one.				1,29E+18	https://twitter.com/JoeBiden/status/1290610936022171655	
4.8.2020 1.39	JoeBiden		3495	3496	13486	When we spend taxpayer money, we should use it to buy American products and support American jobs. Period. We’re going to make sure the future is made in America — by all of America:				1,29E+18	https://twitter.com/JoeBiden/status/1290462206094708739	
4.8.2020 1.02	JoeBiden		4238	3266	15290	Not a joke, folks. Get yours today: http://joe.link/2Xo9jhS				1,29E+18	https://twitter.com/JoeBiden/status/1290452895385583616	
3.8.2020 23.45	JoeBiden		4431	12289	58712	Every American should be able to safely make their voice heard this November. We need to: - Expand vote-by-mail and early voting - Implement online voter registration - Make it safe and easy to vote in-person				1,29E+18	https://twitter.com/JoeBiden/status/1290433517000613890	
3.8.2020 23.08	JoeBiden		1883	16634	105233	Jill and I mourn the loss of the nine service members who perished in a training accident off the coast of California. These brave young men made the ultimate sacrifice in service to their fellow Americans. Our deepest condolences go out to their families.				1,29E+18	https://twitter.com/JoeBiden/status/1290424205633368066	
3.8.2020 21.40	JoeBiden		684	3203	16803	John Hume committed his life to the principles of nonviolence, and through his faith, statesmanship, and perseverance, he helped bring Northern Ireland through the Troubles to a better tomorrow. Jill and I send our condolences to the entire Hume family.				1,29E+18	https://twitter.com/JoeBiden/status/1290402059905376259	
3.8.2020 20.25	JoeBiden		964	3052	11928	In the days that followed the El Paso shooting, I said Americans have to come together, stand against hate, and leave nobody behind. That charge feels more important than ever. This is our fight — and together, we will win.				1,29E+18	https://twitter.com/JoeBiden/status/1290383185432305666	
3.8.2020 18.16	JoeBiden	realDonaldTrump	13546	28193	146833	It's hard to believe this has to be said, but if I'm elected president, I’ll spend my Monday mornings working with our nation’s top experts to control this virus — not insulting them on Twitter.				1,29E+18	https://twitter.com/JoeBiden/status/1290350721515139072	
3.8.2020 17.22	JoeBiden		2326	7789	37860	This is a moment to summon the purpose we felt one year ago after El Paso. A moment to recommit to the battle for the soul of this nation. A battle against white supremacy, hatred, and gun violence. It won't be easy — but it's a battle we must win.				1,29E+18	https://twitter.com/JoeBiden/status/1290337132339486722	
3.8.2020 15.42	JoeBiden		2010	8859	33008	One year ago, a white supremacist armed with a semi-automatic rifle targeted the people of El Paso. He thought his hatred of Latinos and immigrants would prove more powerful than the culture and vibrancy of the community. He was wrong.				1,29E+18	https://twitter.com/JoeBiden/status/1290311966247006209	
2.8.2020 23.45	JoeBiden		8197	15013	57857	Folks, there's simply too much at stake this November for anyone to sit on the sidelines. Register to vote today — and then reach out to five friends and get them registered as well.				1,29E+18	https://twitter.com/JoeBiden/status/1290071129172791296	
2.8.2020 21.09	JoeBiden		1911	8718	47988	Welcome home, Bob and Doug! The first American splashdown in 45 years was executed with precision, and is truly a victory for American innovation and persistence. Congratulations to everyone involved on a successful conclusion to this historic mission.				1,29E+18	https://twitter.com/JoeBiden/status/1290031870596403200	
2.8.2020 21.03	JoeBiden		736	1749	6296	Join us as we host a roundtable with Congresswoman Veronica Escobar to commemorate the anniversary of the El Paso Massacre:				1,29E+18	https://twitter.com/JoeBiden/status/1290030423951646720	
2.8.2020 19.00	JoeBiden		7305	14767	85751	It’s not enough to just go back to the way things were before these crises — we need to build back better than ever. We have to create a new American economy where everyone gets a fair return for their work and an equal chance to get ahead.				1,29E+18	https://twitter.com/JoeBiden/status/1289999407979454465	
2.8.2020 16.40	JoeBiden		20736	32593	260912	Now more than ever, we need a president who believes in science.				1,29E+18	https://twitter.com/JoeBiden/status/1289964174575976449	
2.8.2020 14.35	JoeBiden		2665	7385	27982	This pandemic has put a bright light on the disparities that have plagued our nation for too long. We’ve got to make sure these communities get the help they need now — and root out the systemic racism that created these inequalities in the first place.				1,29E+18	https://twitter.com/JoeBiden/status/1289932717417734144	
1.8.2020 23.59	JoeBiden		6989	22145	94204	Enhanced unemployment benefits expired for millions overnight. We don’t have an effective nationwide testing program or a plan to control the virus. Our health care workers still don’t have enough PPE. Enough with the weekend golf trips, Mr. President. Do your job.				1,29E+18	https://twitter.com/JoeBiden/status/1289712264468193280	
1.8.2020 21.55	JoeBiden		3025	7962	29746	Rent is due today. Donald Trump abdicated his responsibility to lead us out of this COVID-19 crisis—and we now face a potential housing crisis because of it. Mr. President: Act now to make sure Americans don't have to choose between a roof over their heads or food on the table.				1,29E+18	https://twitter.com/JoeBiden/status/1289681058871545856	
1.8.2020 20.45	JoeBiden		1889	5392	19134	You have enough on your plate — you shouldn't also have to worry about the president making things even tougher for you.				1,29E+18	https://twitter.com/JoeBiden/status/1289663442874281985	
1.8.2020 18.20	JoeBiden		27342	33096	226125	If we give Donald Trump four more years in the White House, he will forever alter the character of this nation. We can’t let that happen.				1,29E+18	https://twitter.com/JoeBiden/status/1289626952530354177	
1.8.2020 15.35	JoeBiden		3498	12950	51805	To the millions of people who get up every single day and make this country run: I see you, and I promise I will never stop fighting for you. You are the backbone of America.				1,29E+18	https://twitter.com/JoeBiden/status/1289585429176446976	
1.8.2020 12.40	JoeBiden		1419	6902	25895	Ordinary people doing extraordinary things. That's the story of America — and it's being written every day by folks like Dr. @Craig_A_Spencer, who fought the Ebola outbreak and now COVID-19. @BarackObama and I called to thank him for his service and discuss the moment we're in.		@Craig_A_Spencer @BarackObama		1,29E+18	https://twitter.com/JoeBiden/status/1289541388686643202	
31.7.2020 23.59	JoeBiden		3102	3418	11710	Folks, we’re just a few hours away from our critical end-of-month fundraising deadline. We need everyone to step up so we can hit our goal and make sure we can go toe-to-toe with President Trump. If you're able, please chip in today:				1,29E+18	https://twitter.com/JoeBiden/status/1289349876590039040	
31.7.2020 22.01	JoeBiden	Readygov	1028	2988	13978	Jill and I are keeping everyone in the path of Hurricane Isaias in our prayers. We must ensure that our fellow Americans, in Puerto Rico and across the East Coast, get the support they need. Please heed the warnings from authorities, take steps to prepare, and stay safe.				1,29E+18	https://twitter.com/JoeBiden/status/1289320181269921793	
31.7.2020 20.46	JoeBiden		2917	5986	22136	Together, we're going to make sure the future is made in America — by all of America.				1,29E+18	https://twitter.com/JoeBiden/status/1289301306645995521	
31.7.2020 19.08	JoeBiden		1055	1622	6084	Grassroots donations are the backbone of our campaign — and we want to thank you for all your help. So tonight, Senator @ewarren and I are hosting an event that you won’t want to miss. Chip in to reserve your spot: https://joe.link/2DstmEv		@ewarren		1,29E+18	https://twitter.com/JoeBiden/status/1289276644469874689	
31.7.2020 17.05	JoeBiden		8546	15279	90531	We’re facing some of the biggest challenges in our history — and it’s abundantly clear Donald Trump just isn’t up for the job. We need real leadership — and we need it now.				1,29E+18	https://twitter.com/JoeBiden/status/1289245690539933696	
31.7.2020 13.45	JoeBiden		8741	30907	157897	It’s been over six months since the first confirmed case of COVID-19 in the United States, and President Trump still doesn't have an effective plan to contain its spread. It's an unjustifiable failure of leadership that costs lives every day.				1,29E+18	https://twitter.com/JoeBiden/status/1289195358518738950	
31.7.2020 2.48	JoeBiden		3266	10064	74185	.@DrBiden and I wish all our Muslim friends and neighbors a blessed #EidAlAdha. May your sacrifices on this day be accepted and strengthen you during these challenging times. Eid Mubarak!		@DrBiden	#EidAlAdha	1,29E+18	https://twitter.com/JoeBiden/status/1289030018983776256	
31.7.2020 0.56	JoeBiden		3658	5599	22656	Human trafficking is an unconscionable attack on the dignity of the most vulnerable among us. Action can’t wait — on this World Day Against Trafficking in Persons, we’ve got to join together and commit to ending trafficking. #EndHumanTrafficking			#EndHumanTrafficking	1,29E+18	https://twitter.com/JoeBiden/status/1289001833185316865	
30.7.2020 23.30	JoeBiden		64369	77706	703621	You won't have to worry about my tweets when I'm president.				1,29E+18	https://twitter.com/JoeBiden/status/1288980193831337984	
30.7.2020 22.40	JoeBiden		3446	13638	44503	Bill Barr is the Attorney General of the United States — not the president's private attorney.				1,29E+18	https://twitter.com/JoeBiden/status/1288967733695205376	
30.7.2020 21.32	JoeBiden		1606	5303	20681	55 years ago today, Medicare and Medicaid were signed into law. And ever since, they've extended lives, enhanced liberty, and put the pursuit of happiness within reach for millions. I'll protect and expand these programs for generations to come.				1,29E+18	https://twitter.com/JoeBiden/status/1288950495307071491	
30.7.2020 21.02	JoeBiden		1091	7398	30457	Throughout his life, John Lewis taught us that while the journey toward equality is not easy, we must be unafraid and never cower and never, ever give up. It's up to all of us to carry on his mission.				1,29E+18	https://twitter.com/JoeBiden/status/1288942945555476480	
30.7.2020 19.55	JoeBiden		2379	24176	126875	It’s time Senate Republicans back their effusive praise of John Lewis with action. Pass the John R. Lewis Voting Rights Act.				1,29E+18	https://twitter.com/JoeBiden/status/1288926084306624518	
30.7.2020 17.35	JoeBiden		866	7737	38643	Even after his passing, John Lewis reminds us that the most powerful symbol of what it means to be an American is what we do with the time we have to make real the promise of our nation. May his words guide us as we march on toward November.				1,29E+18	https://twitter.com/JoeBiden/status/1288890852304023552	
30.7.2020 16.33	JoeBiden		3923	13258	46896	The last three months were the worst period for economic growth our nation has experienced in the 70 years since we started measuring it — a drop of nearly 33 percent. Let's be clear: This is no act of God, it's a failure of presidential leadership.				1,29E+18	https://twitter.com/JoeBiden/status/1288875249493315584	
30.7.2020 12.00	JoeBiden		1867	10781	44811	I'm the proud husband of a teacher. I've seen firsthand how difficult the job can be in normal times — let alone in the middle of a pandemic. So when I heard Beth's story, I knew @BarackObama and I had to give her a call.		@BarackObama		1,29E+18	https://twitter.com/JoeBiden/status/1288806550572687365	
30.7.2020 0.15	JoeBiden		4042	8040	35999	Donald Trump's instinct to constantly add fuel to the fire is the last thing our country needs right now. We need leadership that will calm the waters and lower the temperature.				1,29E+18	https://twitter.com/JoeBiden/status/1288629127507898370	
29.7.2020 22.35	JoeBiden	USATODAY	4139	8768	44688	We need a president who will bring us together instead of tearing us apart and who will enforce the law faithfully rather than put his own political interests first.				1,29E+18	https://twitter.com/JoeBiden/status/1288603961948340225	
29.7.2020 20.35	JoeBiden		2546	4825	20138	Folks, I'm excited to share that Senator @ewarren and I are hosting a grassroots fundraiser this Friday — and you're invited. We're going to chat about what's at stake this November and even answer a few of your questions. Chip in any amount to join us: https://joe.link/2CQwhqX		@ewarren		1,29E+18	https://twitter.com/JoeBiden/status/1288573762812559362	
29.7.2020 19.57	JoeBiden		2477	6775	26537	Donald Trump has shown that he can’t beat the pandemic or turn the economy around. And he is unsurprisingly stoking the flames of division for political gain. He is the worst possible person to lead our nation through this moment.				1,29E+18	https://twitter.com/JoeBiden/status/1288564199723921408	
29.7.2020 18.45	JoeBiden		943	4414	14954	My heart goes out to Jessica and the countless others across the nation who have lost a loved one due to COVID-19. Behind every number we see in the news is a family and community that will never again be whole — and we can't forget that.				1,29E+18	https://twitter.com/JoeBiden/status/1288546080507002892	
29.7.2020 18.18	JoeBiden	sacbee_news	605	2051	9974	Congratulations to California Child Care Providers United on a successful election. As president, I'll make it easier for child care workers to unionize — and I’ll provide resources so they earn higher wages while also making care more affordable. #ChildCareIsEssential			#ChildCareIsEssential	1,29E+18	https://twitter.com/JoeBiden/status/1288539285818413057	
29.7.2020 16.17	JoeBiden		4082	12311	61557	We need an effective, coordinated nationwide testing and tracing program. We need more PPE for health care workers. We need a comprehensive plan to get this virus under control. We need this president to do his job.				1,29E+18	https://twitter.com/JoeBiden/status/1288508836232347648	
29.7.2020 13.33	JoeBiden		5463	15205	92325	I have no illusions about how tough the road ahead is. But I’m optimistic for one reason above all others: I know the history and the heart of this country. There is nothing we're unable to achieve when we do it together.				1,29E+18	https://twitter.com/JoeBiden/status/1288467563006046208	
29.7.2020 0.55	JoeBiden		7136	13575	66947	Listen to the scientists: Wear a mask.				1,29E+18	https://twitter.com/JoeBiden/status/1288276806131302400	
29.7.2020 0.05	JoeBiden		16661	46741	272301	Donald Trump voted by mail. You should be able to as well.				1,29E+18	https://twitter.com/JoeBiden/status/1288264223475335170	
28.7.2020 22.55	JoeBiden		1234	1757	6471	Small business ownership is one of our country's cornerstones for wealth building and job creation. But Black and Brown entrepreneurs face far too many barriers to ownership, growth, and success. I've got a plan to change that: https://joe.link/3g8J5at				1,29E+18	https://twitter.com/JoeBiden/status/1288246606983122944	
28.7.2020 21.50	JoeBiden		1770	2980	12237	America has never lived up to our founding promise — and we can’t rest until we finally do. My new plan will advance racial equity across the American economy and bring us closer to reaching our highest ideals: https://joe.link/3g8J5at				1,29E+18	https://twitter.com/JoeBiden/status/1288230249340309508	
28.7.2020 19.50	JoeBiden		2441	6214	27283	My housing plan will give a $15,000 tax credit to first-time home-buyers, expand affordable housing, and reverse President Trump’s efforts to gut fair housing enforcement. We're going to remove the barriers to homeownership that hold back too many Americans of color.				1,29E+18	https://twitter.com/JoeBiden/status/1288200050443771907	
28.7.2020 19.46	JoeBiden		2702	5277	25406	To support more Black and Brown small businesses, my administration will launch a new Small Business Opportunity Initiative. We're going to make sure that those with the best ideas are not denied the venture capital or financing they need because of their race or zip code.				1,29E+18	https://twitter.com/JoeBiden/status/1288199043735142401	
28.7.2020 19.39	JoeBiden		941	2532	9394	In good times, communities of color still lag. In bad times, they get hit first and the hardest. And in recovery, they take the longest to bounce back. We have to break the cycle, and I’ve got a plan to do it:				1,29E+18	https://twitter.com/JoeBiden/status/1288197282064510976	
28.7.2020 19.37	JoeBiden		4796	14859	80331	This election is not just about voting against Donald Trump. It’s about rising to this moment of crisis, understanding people’s struggle, and building a future worthy of their courage and ambition to overcome.				1,29E+18	https://twitter.com/JoeBiden/status/1288196778836205568	
28.7.2020 19.35	JoeBiden		1483	6784	33672	A change of “tone” over a few days does not change the facts of the last four years. Donald Trump fails the basic threshold test of being president: the duty to care about the entire country, not just his re-election prospects.				1,29E+18	https://twitter.com/JoeBiden/status/1288196275695792129	
28.7.2020 19.30	JoeBiden		1062	10026	48980	The Senate and this President should pass the bill to restore the Voting Rights Act — renamed yesterday in memory of John Lewis. If they don’t, it will be one of the first things I do as president.				1,29E+18	https://twitter.com/JoeBiden/status/1288195017522270208	
28.7.2020 19.20	JoeBiden		880	2321	8162	I'm in Wilmington, Delaware, to unveil the fourth plank of my Build Back Better plan. Tune in as I discuss what my administration will do to advance racial equity in our economy:				1,29E+18	https://twitter.com/JoeBiden/status/1288192572112793600	
28.7.2020 18.15	JoeBiden		1024	2352	9167	In this moment, we have the chance to build an economy where everyone gets a fair return for their work and an equal chance to get ahead. One more vibrant and more powerful because everyone is in on the deal. Here's how we'll do it: https://joe.link/3g8J5at				1,29E+18	https://twitter.com/JoeBiden/status/1288176142797611008	
28.7.2020 16.35	JoeBiden		2073	5530	21730	We can't build this nation back better without tackling the systemic racism and disparities that have plagued our country for far too long. That's why today, I'm releasing my new plan to advance racial economic equity across the American economy.				1,29E+18	https://twitter.com/JoeBiden/status/1288150977116286977	
28.7.2020 14.34	JoeBiden		2152	13826	46230	Our students and educators deserve better than four more years of Betsy DeVos. It’s time for a Secretary of Education who is actually a public school educator.				1,29E+18	https://twitter.com/JoeBiden/status/1288120526683029512	
28.7.2020 1.00	JoeBiden		2493	19930	159460	John — march on, dear friend. May God bless you. And may you continue to inspire righteous good trouble down from the Heavens.				1,29E+18	https://twitter.com/JoeBiden/status/1287915678540808192	
28.7.2020 0.30	JoeBiden		11005	19369	103283	Tonight, Jill and I are thinking about the 150,000 families left emptier by this virus. To anyone who’s struggling, sick, or wondering how they’ll get through the day: know that I will not abandon you. We’ll fight through this crisis together, and emerge stronger than ever.				1,29E+18	https://twitter.com/JoeBiden/status/1287908127476551680	
28.7.2020 0.04	JoeBiden		1956	8840	38831	Arianna’s a supporter of our campaign who’s been organizing food drives for her community during the COVID crisis. My team told me about her work, so @BarackObama and I decided to surprise her with a call.		@BarackObama		1,29E+18	https://twitter.com/JoeBiden/status/1287901583758352385	
27.7.2020 21.50	JoeBiden		3242	9027	38477	The development of a new vaccine requires a dedication to science, coordination, transparency, truth, and fairness to all — and we have a President who stands for none of these things.				1,29E+18	https://twitter.com/JoeBiden/status/1287867861436776449	
27.7.2020 21.32	JoeBiden		2263	5249	22298	These policies aren’t just the right thing to do — they’re also the smart thing to do for the future of our country.				1,29E+18	https://twitter.com/JoeBiden/status/1287863331626389508	
27.7.2020 19.10	JoeBiden		1277	2476	9092	Women-owned small businesses like Marsh + Mane are the backbone of communities across the nation. We have got to do more to invest in and support them. Here's what I'll do as president: https://joe.link/39vXXgo				1,29E+18	https://twitter.com/JoeBiden/status/1287827595963375620	
27.7.2020 16.33	JoeBiden		19056	15415	70028	The hard truth is women — and particularly women of color — have never had a fair shot to get ahead in this country. That's why today, I'm releasing my plan to make sure women can fully participate in our economy and country.				1,29E+18	https://twitter.com/JoeBiden/status/1287788085888065540	
27.7.2020 14.59	JoeBiden		3955	26035	63460	The hard truth is this pandemic didn’t have to be this bad. Ron Klain, former White House Ebola Response Coordinator, breaks down what a Biden administration would have done differently and what we would do now to get this virus under control:				1,29E+18	https://twitter.com/JoeBiden/status/1287764429703188482	
26.7.2020 23.20	JoeBiden		11309	25024	116852	In 100 days, we’re going to make Donald Trump a one-term president.				1,29E+18	https://twitter.com/JoeBiden/status/1287528122804514817	
26.7.2020 20.26	JoeBiden		2850	9444	30723	Women have decided the course of history with grit, clarity, and courage. This election is no different. We have just 100 days to get out the vote, unite the country, and vote Donald Trump out of the White House. Join us, and let's get to work: http://JoeBiden.com/Join				1,29E+18	https://twitter.com/JoeBiden/status/1287484334178525192	
26.7.2020 19.45	JoeBiden		1680	6876	28342	Thirty years on, we still have work to do to realize the full aspiration of the Americans with Disabilities Act. We need to ensure that every American has the chance to live independently and free from discriminatory systems and practices. #ADA30			#ADA30	1,29E+18	https://twitter.com/JoeBiden/status/1287474016152948736	
26.7.2020 17.45	JoeBiden		2358	7956	24872	Folks, we have just 100 days until Election Day. Now, more than ever, we have to do everything we can to make Donald Trump a one-term president. Register to vote: http://IWillVote.com Donate: https://joe.link/2COrdTO Volunteer: http://JoeBiden.com/Volunteer Let’s get to work.				1,29E+18	https://twitter.com/JoeBiden/status/1287443817214488578	
26.7.2020 15.30	JoeBiden		2952	11227	38544	In 100 days, we have the chance to set our nation on a new path. One where we finally live up to our highest ideals and everyone has a fair shot at success. Join us: http://JoeBiden.com/Join				1,29E+18	https://twitter.com/JoeBiden/status/1287409844593418240	
26.7.2020 13.00	JoeBiden		22029	36929	269310	100 days.				1,29E+18	https://twitter.com/JoeBiden/status/1287372098361409537	
26.7.2020 0.45	JoeBiden		2821	12904	67913	As Hurricane Hanna makes landfall, Jill and I are sending our prayers to the people of South Texas. We must ensure that affected residents get the support they need — and get it quickly. If you are in an impacted region, please heed the advice of local officials and seek shelter.				1,29E+18	https://twitter.com/JoeBiden/status/1287187125759352833	
25.7.2020 23.30	JoeBiden		3267	9488	40592	I know firsthand how hard it can be to take care of an aging family member. It's why as president, I'll ease the financial burden on families and expand access to dignified care for older Americans.				1,29E+18	https://twitter.com/JoeBiden/status/1287168252108574721	
25.7.2020 21.00	JoeBiden		12844	21947	131132	No one should have to work more than one job to make ends meet. We have to raise the minimum wage to $15 an hour and build an inclusive middle class that brings everyone along.				1,29E+18	https://twitter.com/JoeBiden/status/1287130506295836672	
25.7.2020 19.00	JoeBiden		9558	16622	108744	There is no quit in America — and you deserve a president who won’t quit on you.				1,29E+18	https://twitter.com/JoeBiden/status/1287100304429735936	
25.7.2020 17.00	JoeBiden		13289	30150	119694	President Trump ordered his administration to slow down coronavirus testing, he tried to block CDC funding, and he has ignored the experts from day one. His actions defy both logic and humanity. What kind of president actively undercuts efforts that will save lives?				1,29E+18	https://twitter.com/JoeBiden/status/1287070108465139713	
25.7.2020 14.32	JoeBiden		1840	6493	24941	Every American family deserves access to affordable, high-quality child care. Here's how I'll make that happen: http://joe.link/caregiving				1,29E+18	https://twitter.com/JoeBiden/status/1287032859597864960	
25.7.2020 0.15	JoeBiden		12475	19509	130344	I know times are tough, but I want you to know you're not alone. We're all in this fight together. And together, we'll emerge stronger than before.				1,29E+18	https://twitter.com/JoeBiden/status/1286817188288970758	
24.7.2020 22.20	JoeBiden		1529	5759	22753	The President has a duty to care for us all. To see people where they are and to understand what they’re going through. I’ve been a single parent. Even though I had a lot more support than a lot of folks going through tough times, I know how hard it is.				1,29E+18	https://twitter.com/JoeBiden/status/1286788247511736320	
24.7.2020 20.40	JoeBiden		9977	16514	108117	This is the United States of America. We don’t settle — we aspire. Let’s get to work.				1,29E+18	https://twitter.com/JoeBiden/status/1286763081905971201	
24.7.2020 18.30	JoeBiden		2331	7944	27236	The hard truth is that we can't just build back to the way things were before these crises — we have to build back better. President @BarackObama and I discussed how we can do that, and much more:		@BarackObama		1,29E+18	https://twitter.com/JoeBiden/status/1286730367664349198	
24.7.2020 16.46	JoeBiden		3146	9569	30158	Our nation is at a crossroads. We can choose four more years of Donald Trump’s divisive politics and failed leadership — or we can forge a new path forward.				1,29E+18	https://twitter.com/JoeBiden/status/1286704193756114945	
24.7.2020 14.32	JoeBiden		1842	6690	27219	Home care workers and child care workers — who are more often women, women of color, and immigrants — have been underpaid, unseen, and undervalued for far too long. That will change with my administration:				1,29E+18	https://twitter.com/JoeBiden/status/1286670471623254018	
24.7.2020 0.30	JoeBiden		2941	8063	31186	Donald Trump’s own staff admits that he fails the most important test of being the American President: the duty to care — for you, for all of us.				1,29E+18	https://twitter.com/JoeBiden/status/1286458575150370817	
23.7.2020 23.15	JoeBiden		17601	28051	213027	We need a president who listens to someone other than himself.				1,29E+18	https://twitter.com/JoeBiden/status/1286439700958453763	
