date	id	username	text	opponent_mentioned
2020-10-07	1313907946389204992	JoeBiden	Missouri — today is your last day to register to vote online, in person, or by mail.  Don’t miss your opportunity to help determine the future of this country. Head to  and get registered today.	False
2020-10-07	1313881773755957248	JoeBiden	Together, we can set our nation on a new path. One where we finally live up to our highest ideals and everyone gets a fair shot to get ahead.  Let's do this:  	False
2020-10-07	1313844025296789505	JoeBiden	As president, I will:  - Implement nationwide mask mandates - Ensure access to regular, reliable, and free testing - Accelerate the development of treatments and vaccines  I won’t waste any time getting this virus under control.	False
2020-10-07	1313663334286323714	JoeBiden	Please. 	False
2020-10-07	1313652765319557122	JoeBiden	I can’t wait for @KamalaHarris to make history at tomorrow night’s debate. Before she takes the stage, don’t miss this event with @MindyKaling, @PadmaLakshmi, @DJCassidy, and more.  RSVP today: 	False
2020-10-07	1313646473393840128	JoeBiden	Ignore the polls, folks. There’s too much at stake for us to get complacent.  Vote:  Donate:  Volunteer:   Let’s finish these final four weeks strong. 	False
2020-10-07	1313641691602202624	JoeBiden	Think about what it takes for a Black person to love America.   That is a deep love for this country that, for far too long, we have never recognized. 	False
2020-10-07	1313633890289045504	JoeBiden	Look, folks, I'm going to be honest: we'll try pretty much anything to get you to vote this election. My team spun up this quiz to match your personality to an easy voting option. Check it out — but more importantly, vote! 	False
2020-10-06	1313620049165336576	JoeBiden	Four weeks from today, voters will head to the polls to determine the outcome of the most important election of our lifetime.  We don’t have a minute to waste — and we need your help to win. Chip in: 	False
2020-10-06	1313616274476285953	JoeBiden	Climate change is already here, and ignoring science won't make it go away. If we give the Trump Administration another four years, we'll lose irreplaceable time to combat it. 	True
2020-10-06	1313612499263127552	JoeBiden	Make no mistake: if you are out of work, if your business is closed, if your child’s school is shut down, if you are seeing layoffs in your community, Donald Trump decided today that none of that matters to him.	True
2020-10-06	1313607969557282816	JoeBiden	The President turned his back on you. 	False
2020-10-06	1313585320353509381	JoeBiden	I give you my word: If I am elected president, I will marshal the ingenuity and goodwill of this nation to turn division into unity and bring us together.	False
2020-10-06	1313583306932465664	JoeBiden	As president, I will embrace:  Hope, not fear. Peace, not violence. Generosity, not greed. Light, not darkness.   I will be a president who appeals to the best in us. Not the worst.	False
2020-10-06	1313582803808903168	JoeBiden	We fought a Civil War that would secure a Union that would seek to fulfill the promise of equality for all.  And by fits and starts, our better angels have prevailed just enough against our worst impulses to make a new and better nation.  Those better angels must prevail again.	False
2020-10-06	1313582048691458048	JoeBiden	The pandemic is not a red state versus blue state issue. The virus doesn’t care where you live or what political party you belong to.  It infects us all. It will take anyone’s life. It is a virus — not a political weapon.	False
2020-10-06	1313581042066952192	JoeBiden	I do not believe we have to choose between law and order and racial justice in America.	False
2020-10-06	1313580790530351105	JoeBiden	As president, I will send a clear, unequivocal message to the entire nation: There is no place for hate in America.  It will be given no license. It will be given no oxygen. It will be given no safe harbor.	False
2020-10-06	1313577195684556800	JoeBiden	We are engaged once again in a battle for the soul of the nation. It’s a battle we’ve been in before and we can win again. Tune in as I deliver remarks from Gettysburg. 	False
2020-10-06	1313544299955417089	JoeBiden	Unity over division.	False
2020-10-06	1313534485418442755	JoeBiden	Florida — la decisión de hoy de extender la fecha para inscribirse para votar es una victoria para nuestra democracia. Si no te has registrado, visita  antes de las 7 PM ET e inscríbete.  Esta elección es demasiado importante para no participar.	False
2020-10-06	1313531213878091776	JoeBiden	Florida — today's decision to extend the voter registration deadline is a win for our democracy. If you haven't registered to vote yet, head to  before 7 PM ET tonight to do so.  This election is too important to sit out.	False
2020-10-06	1313513094770036736	JoeBiden	Folks, we can save nearly 100,000 lives by the end of the year if everyone wears a mask in public.  Do your part. Protect your neighbors. Wear a mask.	False
2020-10-06	1313494229126184968	JoeBiden	#ImVotingFor Shamar — and every kid in this country — because they deserve the chance to go as far as their God-given potential will take them.  What are you voting for? I want to hear from you @BarackObama, @MichelleObama, and @DrBiden. 	False
2020-10-06	1313464290280534017	JoeBiden	There’s no better person to convey what’s at stake in this election than my friend, @MichelleObama. Tune in to hear her closing argument. 	False
2020-10-06	1313319274677768193	JoeBiden	I couldn’t let #WorldTeachersDay go by without celebrating the best teacher I know. Jilly, the way you’ve worked tirelessly and passionately for your students year after year continues to inspire me. 	False
2020-10-06	1313304721092997125	JoeBiden	Wear a mask. 	False
2020-10-06	1313288363361931265	JoeBiden	Folks, I just wrapped up my NBC Town Hall where I laid out my plans to build this country back better than before. If you liked what you heard, please chip in to keep tonight's momentum going: 	False
2020-10-06	1313287105213165569	JoeBiden	The future is yours. I'm counting on you. 	False
2020-10-06	1313286601796194305	JoeBiden	I've taken on the Castros and Putins of the world. I let them know: it stops here. It stops with me. It stops with me as president. 	False
2020-10-06	1313283330486476801	JoeBiden	Roe v. Wade must remain the law of the land. 	False
2020-10-06	1313280562086379520	JoeBiden	Don't tell me things can't change. 	False
2020-10-06	1313279555365408769	JoeBiden	As president, I'll do what I've always done in the past: bring people together.  Peaceful protesters, police officers, unions, and civil rights groups — we'll all sit down at the White House. 	False
2020-10-06	1313276284093382658	JoeBiden	When I decided to run, I had three objectives:  1. Restore the soul of this country. 2. Rebuild the middle class. 3. Reunite the country.  It's the only way we can move forward. 	False
2020-10-06	1313275529064316928	JoeBiden	More than 200,000 Americans have died. 50,000 Americans are getting the virus every day. 1,000 a day are dying. This is a national emergency.  The President should take responsibility. 	False
2020-10-06	1313273767301316610	JoeBiden	Listen to the scientists.	False
2020-10-06	1313273264010137600	JoeBiden	I would hope that the President having gone through what he went through will communicate the right lesson to the American people: Masks matter. They save lives. 	False
2020-10-06	1313272005701980160	JoeBiden	I view wearing a mask as a patriotic duty — to protect those around you. #BidenTownHall	False
2020-10-06	1313269992360681472	JoeBiden	Masks matter. They save lives.	False
2020-10-05	1313265210921230336	JoeBiden	I’m about to take the stage for tonight’s Town Hall in Miami, Florida. Tune in to @NBC now to watch live. 	False
2020-10-05	1313253886619246593	JoeBiden	Folks, starting today, I'm trying something new.  I'll be writing notes to you about my plans to build our country back better. And I'll be sharing personal stories and behind-the-scenes moments from the campaign trail, too.  I hope you'll follow along. 	False
2020-10-05	1313237533627645954	JoeBiden	These good boys are ready to build bark better. 	False
2020-10-05	1313228972126216193	JoeBiden	Now that President Trump is busy tweeting campaign messages, I would ask him to do this: Listen to the scientists. Support masks. Support mask mandates nationwide.	True
2020-10-05	1313225449036681216	JoeBiden	Voting early in person starts today statewide in California, Iowa, Maine, Montana, Nebraska, and South Carolina.  This is our moment — and there is too much at stake to sit this election out.  Head to  to find all the info you need to make your voice heard.	False
2020-10-05	1313215382803681280	JoeBiden	Folks, if you live in:  Arizona Arkansas Florida Georgia Hawaii Indiana Kentucky Mississippi Ohio South Carolina Tennessee Texas  Today is your last day to register to vote. Head to  to get registered before it's too late. 	False
2020-10-05	1313207928514437120	JoeBiden	I’m in Florida to discuss my plans to build back our economy better for the Hispanic community and working families. Tune in. 	False
2020-10-05	1313160521126903815	JoeBiden	 	False
2020-10-05	1313116739299762176	JoeBiden	Imagine a future where:  - Health care is a right - We end the gun violence epidemic - We combat climate change - Our government works for everyone  It’s a future that we can build — together.	False
2020-10-05	1312907856161705985	JoeBiden	The economy. Climate change. Health care. Civil rights. Racial justice. The U.S. Supreme Court. Our democracy.  They’re all on the line. Vote. 	False
2020-10-04	1312883193939279872	JoeBiden	It’s time we build an economy where everyone gets a fair return for their work and an equal chance to get ahead. An economy more vibrant and powerful because everyone is in on the deal. 	False
2020-10-04	1312860293085753345	JoeBiden	Today marks 30 days until Election Day. 30 days until we begin to restore the soul of the nation.  Chip in to power our campaign through this final stretch: 	False
2020-10-04	1312831100914405379	JoeBiden	Before we're Democrats or Republicans or independents — we're Americans.  We can't forget that.	False
2020-10-04	1312804676547620864	JoeBiden	There are only 30 days until Election Day — but in many states, you don’t have to wait until November 3rd to make your voice heard. Head to  and make a plan to vote early today.	False
2020-10-04	1312776994799661057	JoeBiden	30 days.	False
2020-10-04	1312755603215773697	JoeBiden	Receiving the Medal of Freedom from my friend @BarackObama was a great, great honor. I'm proud to have dedicated my life to serving this country — but I'm not done yet. 	False
2020-10-04	1312546726528638977	JoeBiden	At this moment, we’re facing unprecedented crises. But I know the American people have what it takes to overcome them.  There’s not a single thing beyond our capacity.	False
2020-10-03	1312533640392314882	JoeBiden	Folks, with just one month left until Election Day, voting is underway and there’s no time to wait to make your voice heard. Head to  to find everything you need to make your voting plan.	False
2020-10-03	1312514514492026881	JoeBiden	There’s just one month left before the most important election of our lifetime — one that will shape the future of our nation for decades to come.  Don’t wake up on November 4th wishing you had done more. Get involved today: 	False
2020-10-03	1312491865095241729	JoeBiden	One month until we can call @DrBiden our First Lady-Elect. 	False
2020-10-03	1312471229207543809	JoeBiden	It's time we come together.  It's time we see each other as fellow Americans, who don't just live in red states and blue states, but who live in — and love — the United States of America.  That's who we are — and there is nothing we cannot do if we do it together.	False
2020-10-03	1312460408192724992	JoeBiden	One month until Election Day. Let’s do this, America.	False
2020-10-03	1312388685309108224	JoeBiden	Be a patriot. Do your part.  Wearing a mask will protect you. But it will also protect those around you — your mom, your dad, your son, your daughter, your neighbor, your co-worker.  Don’t just do it for yourself. Do it for the people you love.	False
2020-10-03	1312215292655927296	JoeBiden	We have to come together. 	False
2020-10-03	1312206233038974976	JoeBiden	Thank you, Grand Rapids, for a great afternoon. From the virus to the economy, we face immense challenges as a nation. But if we come together and act as one America, we can and will overcome them. 	False
2020-10-02	1312177040561328129	JoeBiden	I’m running as a Democrat, but I will be an American president. Whether you voted for me or against me, I will represent you.	False
2020-10-02	1312169490935808000	JoeBiden	We can, we will, and we must come together.	False
2020-10-02	1312149358356303873	JoeBiden	This cannot be a partisan moment.  It must be an American moment.  We have to come together as a nation.	False
2020-10-02	1312126818854428673	JoeBiden	I’m delivering remarks from Grand Rapids, Michigan. Tune in. 	False
2020-10-02	1312107582975209474	JoeBiden	Tonight, @BarackObama, @KamalaHarris, and @MichaelB4Jordan are hosting a grassroots fundraiser to discuss what's at stake this November and the importance of making your voice heard at the ballot box.  Chip in to reserve your spot:  	False
2020-10-02	1312065485400346625	JoeBiden	I’m happy to report that Jill and I have tested negative for COVID. Thank you to everyone for your messages of concern. I hope this serves as a reminder: wear a mask, keep social distance, and wash your hands.	False
2020-10-02	1312010736604979201	JoeBiden	Jill and I send our thoughts to President Trump and First Lady Melania Trump for a swift recovery. We will continue to pray for the health and safety of the president and his family.	True
2020-10-02	1311828242517680135	JoeBiden	Donald Trump will do everything he can to distract from the fact that because of his failed COVID-19 response:  - Over 200,000 Americans have died - 26 million are on unemployment - 1 in 6 small businesses risk permanent closure  We can’t let him.	True
2020-10-01	1311807606365790210	JoeBiden	When I first ran for Senate, we put up a billboard that said, “Joe Biden: For all our families.”  It’s a motto that has guided me throughout my career.  It doesn’t matter if you’re a Democrat or Republican—I’ll be a president for all Americans, not just the ones who vote for me.	False
2020-10-01	1311796785153802241	JoeBiden	On Native Women's Equal Pay Day, we recognize the hard truth that Native women earn just $0.57 for every dollar a white man makes. It's unacceptable.  A Biden-Harris Administration will stand with women in Indian Country and pass legislation to close the gender wage gap. 	False
2020-10-01	1311775395679809536	JoeBiden	During Filipino American History Month, we celebrate the community's immense contributions to our country — from early immigrants to the millions today, many who serve in the military or as frontline workers. As President, I'll work alongside them to protect the American people.	False
2020-10-01	1311762811257851906	JoeBiden	Three years ago today, Las Vegas was struck by tragedy when a gunman opened fire on the Route 91 Harvest Festival. It remains the deadliest mass shooting in modern U.S. history.  As we remember those we lost, we must take action to ensure it never happens again.	False
2020-10-01	1311744691776307200	JoeBiden	Jill and I wish a happy Mid-Autumn Festival to all those celebrating. We join you in hoping for a future filled with peace and prosperity — and hope your festivities lead to a bountiful harvest in the year ahead.	False
2020-10-01	1311738904068927494	JoeBiden	Jill and I want to wish a very happy birthday to President Carter –– a patriot, a humanitarian, and a friend. Thank you for your tireless dedication to our country and to the world. 	False
2020-10-01	1311722546287566857	JoeBiden	On behalf of Jill and our entire family, I want to wish the Korean-American community a happy Chuseok. May your celebrations be filled with laughter, joy, and plenty of good food. 행복한 한가위 보내세요!	False
2020-10-01	1311706439795175424	JoeBiden	I paid my taxes.  These folks paid their taxes.  So why didn’t President Trump pay his? 	True
2020-10-01	1311677247825211393	JoeBiden	You determine the outcome of this election — not Donald Trump.  Vote: 	True
2020-10-01	1311485988447936512	JoeBiden	It's safe to say I've gotten to know the hardworking men and women of @Amtrak over the years — I'm proud to stand with them as they face furloughs due to funding cuts.  These essential workers have kept us moving during this pandemic –– now it's time we have their backs. 	False
2020-10-01	1311481457307574274	JoeBiden	Last night, I went toe-to-toe with Donald Trump and laid out my vision for a stronger, more inclusive America. Check out a few of the top moments from the first debate: 	True
2020-10-01	1311471391208685568	JoeBiden	Folks, it all comes down to this. We’re just a few hours away from our final end-of-quarter deadline before Election Day — and we need your help to hit our goal.  It’s now or never. Chip in to help us beat Donald Trump: 	True
2020-10-01	1311460711076225024	JoeBiden	We're in Johnstown, Pennsylvania, for the final stop of the Build Back Better Express Tour. Tune in now to watch. 	False
2020-10-01	1311458807999062016	JoeBiden	Last night reinforced why I got into this race: We are in a battle for the soul of this nation — and it’s a battle we must win.	False
2020-09-30	1311452264926601217	JoeBiden	Chip in to help us take this train all the way to 1600 Pennsylvania Ave:  	False
2020-09-30	1311445679122903042	JoeBiden	And do me a favor, make sure to select the train icon when you do. 	False
2020-09-30	1311445675197050881	JoeBiden	I'm giving everything I've got in these final 34 days to make sure we beat Donald Trump, but I can't do it without your help.  Join our grassroots fundraising team to help us win this November. 	True
2020-09-30	1311433140078964736	JoeBiden	White supremacy has no place in America.  We shouldn’t have to beg the President of the United States to say that.	False
2020-09-30	1311423649891508224	JoeBiden	We're in Greensburg, Pennsylvania, for stop four of the Build Back Better Express Tour. Tune in now to watch. 	False
2020-09-30	1311422569522831363	JoeBiden	Ignore the polls, ignore his tweets, ignore his obnoxious debate performance.  We have to stay focused. We have to win.  Chip in to help us do it: 	False
2020-09-30	1311415774687395840	JoeBiden	Hello, Greensburg! 	False
2020-09-30	1311395138506240001	JoeBiden	Listening to folks and discussing how we can make their lives better. It’s what our Build Back Better Express Tour is all about — and it’s what I’ll do every day as your president. 	False
2020-09-30	1311379090608279552	JoeBiden	We're in Pittsburgh, Pennsylvania, for stop three of the Build Back Better Express Tour. Tune in now to watch. 	False
2020-09-30	1311374502505279489	JoeBiden	Donald Trump showed the country last night just how unfit he is to be president. If you weren't able to bear watching it, we condensed it down to one minute for you: 	True
2020-09-30	1311365694886481920	JoeBiden	I took the Amtrak from Wilmington to Washington, D.C., every day for 36 years. The journey became routine, but the hardworking men and women I met along the way became dear friends. 	False
2020-09-30	1311361668111306752	JoeBiden	Enough with the racist dog whistles, Donald. You wouldn’t know a suburb unless you took a wrong turn. 	True
2020-09-30	1311341062430945280	JoeBiden	We're in Alliance, Ohio, for stop two of the Build Back Better Express Tour. Tune in now to watch. 	False
2020-09-30	1311305227123871744	JoeBiden	All aboard! Tune in as @DrBiden and I kick off our train tour through Ohio and Pennsylvania. 	False
2020-09-30	1311278369296719872	JoeBiden	Had enough? 	False
2020-09-30	1311268302950260737	JoeBiden	There’s no other way to put it: the President of the United States refused to disavow white supremacists on the debate stage last night. 	False
2020-09-30	1311146751869550594	JoeBiden	Folks, we don't have to put up with four more years of that. 	False
2020-09-30	1311143480379371520	JoeBiden	This. This is Donald Trump's America. 	True
2020-09-30	1311138195497680898	JoeBiden	After tonight, the choice in this election has never been clearer — and with 35 days to go, the stakes have never been higher. Tomorrow marks our final end-of-quarter deadline, and we need your help to hit our goal.  Chip in to help beat Donald Trump: 	True
2020-09-30	1311137440334192640	JoeBiden	You heard a lot come out of President Trump’s mouth. Can you name one thing he said to actually make your life better?	True
2020-09-30	1311137188969545731	JoeBiden	You have it in your control to determine what this country’s gonna look like the next four years. Is it going to change –– or are you going to get four more years of these lies? 	False
2020-09-30	1311136685426577408	JoeBiden	We need a president who will bring us together — not tear us further apart. 	False
2020-09-30	1311135678974111747	JoeBiden	You determine the outcome of this election. Vote. Vote. Vote. 	False
2020-09-30	1311132658999623685	JoeBiden	Under this president, we have become weaker, sicker, poorer, more divided, and more violent.   When I was vice president, we inherited a recession, I was asked to fix it, and I did.  We left Donald Trump a booming economy, and he caused a recession. 	True
2020-09-30	1311131652303646720	JoeBiden	Go to: 	False
2020-09-30	1311129135771598854	JoeBiden	Under this president, we’ve become weaker, sicker, poorer, more divided, and more violent.	False
2020-09-30	1311128884121755648	JoeBiden	Beau Biden was not a loser. 	False
2020-09-30	1311126367614971906	JoeBiden	Donald Trump isn't a law and order president. He's a president who breaks the law and creates disorder.	True
2020-09-30	1311125864193708032	JoeBiden	Donald Trump talks a lot about the art of the deal. But under his watch, China has perfected the art of the steal. 	True
2020-09-30	1311124857921441792	JoeBiden	More jobs were created in the final three years of the Obama-Biden Administration than in the first three years of Donald Trump’s presidency.   A million and a half more jobs. 	True
2020-09-30	1311124102820687872	JoeBiden	On average, roughly 750 to 1,000 Americans are dying from COVID every day.  When Donald Trump was presented with that number, he said, “It is what it is.”  It is what it is because Donald Trump is who he is. 	True
2020-09-30	1311121082825560065	JoeBiden	Show us your tax returns, @realDonaldTrump.	True
2020-09-30	1311120831032909825	JoeBiden	Donald Trump is the worst president we've ever had.	True
2020-09-30	1311117559589220355	JoeBiden	When I hear 200,000 deaths, I think of the empty chairs at dining room tables all across the country, which just months ago were filled by loved ones.  It didn’t have to be this bad.	False
2020-09-30	1311116804773863426	JoeBiden	It is what it is because Donald Trump is who he is.	True
2020-09-30	1311115797960339456	JoeBiden	The American people deserve to have a say in who the Supreme Court nominee is. 	False
2020-09-30	1311114791201595392	JoeBiden	President Trump keeps promising to protect Americans with pre-existing conditions, but the truth is he’s in Court trying to rip their protections away.  And now, he’s trying to jam through the confirmation of a Justice who will help him get it done.  We can’t let him win.	True
2020-09-30	1311104724943347713	JoeBiden	I’m about to step on stage to debate Donald Trump for the first time. But before I do, can you chip in to show him the power of our grassroots base? Every donation — big or small — goes a long way. 	True
2020-09-30	1311095916820967424	JoeBiden	This election is Scranton vs. Park Avenue — and with your help, Scranton will win. 	False
2020-09-29	1311084592338735104	JoeBiden	It’s debate night, so I’ve got my earpiece and performance enhancers ready. 	False
2020-09-29	1311078306926788608	JoeBiden	Folks, the big night is finally here. Tune in at 9 PM ET for the first presidential debate. 	False
2020-09-29	1311064460027666444	JoeBiden	If we’re elected, @KamalaHarris and I will wake up every single morning to fight for the middle class. For Main Street. For the folks who keep our country running.  We’re going to make our government work for everyone — not just the wealthy and well-connected.	False
2020-09-29	1311044326932148225	JoeBiden	You deserve a president who tells you the truth. 	False
2020-09-29	1311034512298582017	JoeBiden	It’s grassroots donors like you who power our campaign. And I’m counting on you to help us meet our end-of-quarter fundraising goal.  If you’re able, please chip in before tomorrow night’s big deadline: 	False
2020-09-29	1310998525321383944	JoeBiden	The American people deserve transparency from their leaders, it's why as of today, I've released 22 years of my tax returns. 	False
2020-09-29	1310962034813485057	JoeBiden	With casualties rapidly mounting in and around Nagorno-Karabakh, the Trump Administration needs to call the leaders of Armenia and Azerbaijan immediately to de-escalate the situation. It must also demand others — like Turkey — stay out of this conflict. 	True
2020-09-29	1310950458912108546	JoeBiden	The American people understand the urgency of this moment. They're voting in droves because their health care hangs in the balance.  But Donald Trump doesn't care — he sees a chance to eliminate Obamacare and rip away health care protections from millions.  It's unconscionable.	True
2020-09-29	1310749886816583684	JoeBiden	I believe there's no greater economic engine in the world than the hard work and ingenuity of the American people — and I witnessed it firsthand last week in Manitowoc, Wisconsin.  Together, we're going to make sure the future is made here in America. 	False
2020-09-29	1310738562468511745	JoeBiden	Folks, this is a big week for our campaign: Tomorrow, I face Donald Trump on the debate stage for the first time — and Wednesday is our final end-of-quarter fundraising deadline.  We can't afford to fall short here. Chip in today: 	True
2020-09-28	1310730760656044033	JoeBiden	.@TheRock is right: Your vote is your voice — and it’s up to all of us to make our voices heard this November.  Make your plan to vote today:  	False
2020-09-28	1310718429733761024	JoeBiden	I'm not looking to punish anyone, but it's about time the super-wealthy and corporate America start paying their fair share.	False
2020-09-28	1310695780299096065	JoeBiden	Whether it's $7.50, $75, or $750 — every donation makes a big difference during this final stretch.  Chip in to help us get Donald Trump out of the White House: 	True
2020-09-28	1310670618795347970	JoeBiden	President Trump can claim he wants to protect people with pre-existing conditions all he wants — but the fact is he’s fighting tooth and nail to take their protections away.	True
2020-09-28	1310644190364209155	JoeBiden	How much more did you pay in taxes than President Trump?  Head to  to find out. 	True
2020-09-28	1310627077809344513	JoeBiden	Here's the deal: Until we deal with COVID-19, we'll never get our economy fully back on track, get our kids safely back to school, or get our lives back.  It's why as president, I won't waste a day getting this virus under control. 	False
2020-09-28	1310583793355431937	JoeBiden	There's no mystery when it comes to what's happening with the Supreme Court. President Trump and Republicans have been trying to throw out Obamacare for years — and now they see an opening to get it done.  We can't let them get away with it.	True
2020-09-27	1310354783518314497	JoeBiden	On this Gold Star Mother's and Family's Day, Jill and I are keeping the loved ones of our fallen heroes in our prayers. May we never fail to honor them and carry their spirit with us every day.	False
2020-09-27	1310327101183209473	JoeBiden	Jill, Kamala, Doug, and our families all extend our warmest wishes to all who observe Yom Kippur. May you have an easy and meaningful fast. And may you be sealed in the Book of Life. 	False
2020-09-27	1310313259656867840	JoeBiden	The truth is the economy wasn’t working for folks long before these crises hit. It’s why @KamalaHarris and I won’t just build back to the way things were — we’ll build back better. We won’t be satisfied until the economy starts working for everyone.	False
2020-09-27	1310249323578359808	JoeBiden	The decisions of the U.S. Supreme Court affect our everyday lives — and the American people deserve to have their voices heard when it comes to who serves on the Court. Tune in as I deliver remarks on President Trump’s nomination. 	True
2020-09-27	1310236503998595073	JoeBiden	These folks know that we can’t saddle this country with four more years of Donald Trump. 	True
2020-09-27	1310198997202632711	JoeBiden	Thank you @TheRock for your support at this critical moment for our nation.  You said it best: This election is about earning the respect of the American people. It’s about decency. It’s about electing leaders who tell the truth.  Thanks again, DJ. Next time we’re talking cars. 	False
2020-09-26	1310003720164384782	JoeBiden	In the middle of a pandemic, Donald Trump is trying to force through the confirmation of a Justice who will help him destroy Obamacare.  Health care is at stake. Protections for pre-existing conditions are at stake.  We can't let them win. 	True
2020-09-26	1309991139584270336	JoeBiden	The Senate shouldn't vote until the American people do.	False
2020-09-26	1309979812610617346	JoeBiden	Supreme Court decisions affect our everyday lives, and the Constitution was designed to give voters a voice on who makes those decisions.  The Senate shouldn't act until after the American people select their next president and the next Congress.  Americans deserve to be heard.	False
2020-09-26	1309966978006753280	JoeBiden	Today, President Trump nominated Judge Amy Coney Barrett to the Supreme Court — a jurist with a written track record of disagreeing with the Court’s decision to uphold the Affordable Care Act.  Vote like your health care is on the ballot — because it is. 	True
2020-09-26	1309949613533659136	JoeBiden	"When Ebola hit, President Obama and I took swift action and successfully contained the virus.  After COVID-19 hit, President Trump lied to the American people and said it would miraculously ""disappear.""  Now, over 200,000 lives have been cut short.  It's a national tragedy."	True
2020-09-26	1309908091249422336	JoeBiden	At this moment, we're facing both the worst public health crisis of our lifetime and the existential threat of climate change.  We need a president who believes in science.	False
2020-09-26	1309887202529177601	JoeBiden	Today is Public Lands Day and National Hunting and Fishing Day — and what better way to celebrate than the long overdue removal of William Perry Pendley from @blmnational. It's a victory for everyone who values our public lands over those who want to exploit them for profit. 	False
2020-09-26	1309869586318110721	JoeBiden	If I'm elected, I won't wait to take action on COVID-19.  Minutes after the race is called, I’ll call Dr. Fauci and ask him to stay on.  During my transition, I’ll bring together experts and leaders from both parties to chart a path forward.  We will overcome this, together.	False
2020-09-26	1309647623880466432	JoeBiden	Thanks for a great trip, Minnesota! Don’t forget that early voting is now open across the state. Head to  to make your plan to vote today. 	False
2020-09-25	1309620696293806080	JoeBiden	Today, Justice Ginsburg made history one last time — and I was grateful to be there to pay my respects. May her memory be a blessing — and may we continue to be voices for justice in her name. 	False
2020-09-25	1309614908636409856	JoeBiden	The unrelenting impact of climate change affects every single one of us.  It requires action, not denial. It requires leadership, not scapegoating.  It requires a president to meet the threshold duty of the office — to care, for everyone.	False
2020-09-25	1309598556559347713	JoeBiden	We are in the middle of a climate emergency — and every day that Donald Trump remains in the White House further threatens the future of our planet.  We have to vote him out. 	True
2020-09-25	1309579424354926595	JoeBiden	Obamacare was—and is—a big deal. As president, I’ll protect and build on it, lower health care costs, and give Americans the opportunity to choose a new public option.  We’re going to make sure everyone has access to the affordable health care they need. 	False
2020-09-25	1309561053487955968	JoeBiden	Health care is a right — not a privilege.	False
2020-09-25	1309540165862535172	JoeBiden	In the middle of a global pandemic, President Trump is trying to get the U.S. Supreme Court to eliminate Obamacare and rip health care protections away from 100 million Americans with pre-existing conditions.  Don't forget that.	True
2020-09-25	1309513490017800192	JoeBiden	Thank you, @CindyMcCain. Your support and your friendship mean the world to me. John and I didn't always agree on the issues, but we put aside our differences to find common ground and move the country forward — it's what I'll do every day as president. 	False
2020-09-24	1309280013733240832	JoeBiden	I've spent my career working to end violence against women and will fight to end the epidemic of missing and murdered indigenous women. I applaud Congress for passing Savanna's Act this week.  Now, the Senate and President Trump need to reauthorize VAWA. It's long overdue. 	True
