date	id	username	text	opponent_mentioned
2020-10-08	1314033009293656065	RealDonaldTrump	"2010 to 2016 under Kamala Harris's watch as ""TOP COP.”  "	False
2020-10-08	1314028978806624256	RealDonaldTrump	 	False
2020-10-08	1314028699084259329	RealDonaldTrump		False
2020-10-08	1314027975185182721	RealDonaldTrump		False
2020-10-08	1314025119497551873	RealDonaldTrump	Moderator cut off @VP Mike Pence while discussing the Knights of Columbus. This is what he was referring to...  “Kamala Harris’s Outrageous Assault on the Knights of Columbus” 	False
2020-10-08	1314024010284498949	RealDonaldTrump	“Biden TAX PLAN would raise $4 TRILLION, more than twice the hike proposed by Clinton in 2016” 	True
2020-10-08	1314023540753137665	RealDonaldTrump	Joe Biden opposed taking out Osama bin Laden...	True
2020-10-08	1314021500941369354	RealDonaldTrump	Mike Pence is doing GREAT! She is a gaffe machine.	False
2020-10-08	1314021239166578688	RealDonaldTrump		False
2020-10-08	1314020574507806720	RealDonaldTrump		False
2020-10-08	1314017484262047745	RealDonaldTrump	Joe Biden and Kamala Harris BOTH want to BAN FRACKING. 	True
2020-10-08	1313996348694433792	RealDonaldTrump	Obama, Biden, Crooked Hillary and many others got caught in a Treasonous Act of Spying and Government Overthrow, a Criminal Act. How is Biden now allowed to run for President?	True
2020-10-07	1313987006230298625	RealDonaldTrump	Biden supports Cory Booker’s Bill that will force low income housing in the Suburbs, which will lower property values and bring crime to your neighborhoods. If Dems win, GOODBYE SUBURBS!	True
2020-10-07	1313985879220850689	RealDonaldTrump	My highly regarded Executive Order protected 525,000 American jobs during the height of the Chinese Plague. Democrats want to have Open Borders!	False
2020-10-07	1313984510749544450	RealDonaldTrump	We should have the small remaining number of our BRAVE Men and Women serving in Afghanistan home by Christmas!	False
2020-10-07	1313959702104023047	RealDonaldTrump	A MESSAGE FROM THE PRESIDENT! 	False
2020-10-07	1313959178931666944	RealDonaldTrump	Just spoke with Prime Minister @BorisJohnson of the United Kingdom. Very thankful for his friendship and support as I recovered from the China Virus. I am looking forward to working with him for many years to come, a great guy!	False
2020-10-07	1313927861062062086	RealDonaldTrump	Was just briefed on Hurricane Delta, and spoke with @GovAbbott of Texas and @LouisianaGov John Bel Edwards. Please heed the directions of your State and Local Officials. We are working with them very closely — please be prepared, be careful, and be safe! 	False
2020-10-07	1313903112399261697	RealDonaldTrump	Wow!!! NOW DO SOMETHING ABOUT THIS, THE BIGGEST OF ALL POLITICAL SCANDALS (IN HISTORY)!!! BIDEN, OBAMA AND CROOKED HILLARY LED THIS TREASONOUS PLOT!!! BIDEN SHOULDN’T BE ALLOWED TO RUN - GOT CAUGHT!!! 	True
2020-10-07	1313902892865253376	RealDonaldTrump		False
2020-10-07	1313902347416895489	RealDonaldTrump	Early voting and vote-by-mail start TODAY in ARIZONA! Cast your vote early in person, or request your vote-by-mail ballot right now. We want all eligible voters to vote, and have it counted! Request your vote-by-mail ballot by clicking below! #VOTE 	False
2020-10-07	1313863059019051009	RealDonaldTrump	THE FAKE NEWS MEDIA IS THE REAL OPPOSITION PARTY!	False
2020-10-07	1313861656766820352	RealDonaldTrump	Undecided Voters at Concast Town Hall Previously Told Network They Were Voting Biden...	True
2020-10-07	1313854465276080128	RealDonaldTrump	NOW THAT THE RADICAL LEFT DEMOCRATS GOT CAUGHT COLD IN THE (NON) FRIENDLY TRANSFER OF GOVERNMENT, IN FACT, THEY SPIED ON MY CAMPAIGN AND WENT FOR A COUP, WE ARE ENTITLED TO ASK THE VOTERS FOR FOUR MORE YEARS. PLEASE REMEMBER THIS WHEN YOU VOTE! 	False
2020-10-07	1313852035087953920	RealDonaldTrump	NOW THAT THE RADICAL LEFT DEMOCRATS GOT COUGHT COLD IN THE (NON) FRIENDLY TRANSFER OF GOVERNMENT, IN FACT, THEY SPIED ON MY CAMPAIGN AND WENT FOR A COUP, WE ARE ENTITLED TO ASK THE VOTERS FOR FOUR MORE YEARS. PLEASE REMEMBER THIS WHEN YOU VOTE!	False
2020-10-07	1313849980906614785	RealDonaldTrump	She is far further left than Crazy Bernie. Biden would not last a month! 	True
2020-10-07	1313848232716521473	RealDonaldTrump	Ari, THE MEDIA IS CORRUPT, JUST LIKE OUR DEMOCRAT RUN BALLOT SYSTEM IS CORRUPT! Look at what’s happening with Fake, Missing and Fraudulent Ballots all over the Country???  VOTE 	False
2020-10-07	1313847138078658563	RealDonaldTrump	They went for a Coup. Almost destroyed our Country. You had the right President at the right moment. Current Voters, REMEMBER THIS WHEN YOU VOTE! 	False
2020-10-07	1313846197162070019	RealDonaldTrump	He’s been a wacko for years, and everyone knows it. The Lamestream Media is stuck with him and they are just now trying to clean up his act. Notice how all of the bad things, like his very low IQ, are no longer reported? Fake News! #MAGA 	False
2020-10-07	1313844080149966848	RealDonaldTrump	Thank you! 	False
2020-10-07	1313843369785856002	RealDonaldTrump	Talks unity but illegally spied on my campaign, and much worse - COUP! Too late for the nice talk Sleepy Joe! VOTE 	True
2020-10-07	1313842083606802435	RealDonaldTrump	Where are all of the arrests? Can you imagine if the roles were reversed? Long term sentences would have started two years ago. Shameful! 	False
2020-10-07	1313839449588072449	RealDonaldTrump	Wow, what does this grim picture remind you of? I am the only thing in the Radical Left’s way! VOTE 	False
2020-10-07	1313838620734894080	RealDonaldTrump	VOTE TRUMP CALIFORNIA! 	False
2020-10-07	1313838275044442127	RealDonaldTrump	Thank you Heather! 	False
2020-10-07	1313830675812962306	RealDonaldTrump	True! 	False
2020-10-07	1313829415730786305	RealDonaldTrump	Move Fast, I Am Waiting To Sign! @SpeakerPelosi 	False
2020-10-07	1313828673733230592	RealDonaldTrump	Proud of you Natalie! 	False
2020-10-07	1313827961687207937	RealDonaldTrump	We just got a BIG win for the people of Michigan. Open up your Churches and your Schools. Auto companies pouring in and expanding (thank you Mr. President!). Have fun! 	False
2020-10-07	1313826983386767361	RealDonaldTrump	Watch clip. Great job South Dakota! 	False
2020-10-07	1313824717841870848	RealDonaldTrump	...And I had to put up with these losers and still run a Country, AND VERY WELL! 	False
2020-10-07	1313823809150087168	RealDonaldTrump	DEMS WANT TO SHUT YOUR CHURCHES DOWN, PERMANENTLY. HOPE YOU SEE WHAT IS HAPPENING. VOTE NOW! 	False
2020-10-07	1313822284205916162	RealDonaldTrump	Vote TRUMP California. No more blackouts, shutdowns, ridiculous forrest fires, or water “rationing” (coming soon). We can win in California NOW! 	False
2020-10-07	1313819973299691521	RealDonaldTrump	Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’  via @BreitbartNews. Great book, go out and give it a try!	False
2020-10-07	1313817202404007937	RealDonaldTrump	I just hope the voter understands that they are all Fake News trying hard to push a man that should NEVER be president of our Country. 	False
2020-10-07	1313815894494261251	RealDonaldTrump	Because I’ve beaten him and his very few remaining clients so much, and so badly, that he has become a blathering idiot. He failed with John McCain and will fail again with all others. He is a total loser. @MarshaBlackburn is a Tennessee Star, a highly respected WINNER! 	False
2020-10-07	1313664886648582144	RealDonaldTrump	If I am sent a Stand Alone Bill for Stimulus Checks ($1,200), they will go out to our great people IMMEDIATELY. I am ready to sign right now. Are you listening Nancy? @MarkMeadows @senatemajldr @kevinomccarthy @SpeakerPelosi @SenSchumer	False
2020-10-07	1313661368856457217	RealDonaldTrump	11,00 North Carolina residents get incorrect voter registration forms. 2000 LA County Voters received “faulty” Ballots, with NO WAY TO VOTE FOR PRESIDENT. Many others throughout USA. Here we go. This will be the most corrupt Election in American History!	False
2020-10-07	1313658825040371712	RealDonaldTrump	The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!	False
2020-10-07	1313654133153583104	RealDonaldTrump	Wear your mask in the “beauty” parlor, Nancy! 	False
2020-10-07	1313653514783141889	RealDonaldTrump	So I had to constantly fight off all of this Scum, achieve more than any other President in First Term, and then they talk Chaos. They created crimes against me and this administration! 	False
2020-10-07	1313652590710841347	RealDonaldTrump	A Disgraceful Con Artist! Charges anyone? 	False
2020-10-07	1313652020641959936	RealDonaldTrump	Taking too long. Media is in on it. A true scandal! 	False
2020-10-07	1313650640699224069	RealDonaldTrump	All Russia Hoax Scandal information was Declassified by me long ago. Unfortunately for our Country, people have acted very slowly, especially since it is perhaps the biggest political crime in the history of our Country. Act!!!	False
2020-10-07	1313647605134614529	RealDonaldTrump	New FDA Rules make it more difficult for them to speed up vaccines for approval before Election Day. Just another political hit job! @SteveFDA	False
2020-10-07	1313645330789994499	RealDonaldTrump	Chris Wallace was a total JOKE. Protected Joe all night long. He’s no Mike!!! 	True
2020-10-07	1313642815054897152	RealDonaldTrump	His all time favorite ad. Disgraceful! 	False
2020-10-07	1313642403044167680	RealDonaldTrump	Can’t believe these con men are not yet being PROSECUTED. Pathetic! 	False
2020-10-07	1313641459082563584	RealDonaldTrump	It will be fast and easy! 	False
2020-10-07	1313641120853884934	RealDonaldTrump	Because Mueller and his 18 Angry Democrats were illegally in on the SCAM? 	False
2020-10-07	1313640512025513984	RealDonaldTrump	I have fully authorized the total Declassification of any &amp; all documents pertaining to the single greatest political CRIME in American History, the Russia Hoax. Likewise, the Hillary Clinton Email Scandal. No redactions! 	False
2020-10-06	1313630105831383041	RealDonaldTrump	Republicans need to get smart and confirm Nate Simington to the FCC ASAP! @SenatorWicker Thank you!	False
2020-10-06	1313624267842560000	RealDonaldTrump	Crazy Nancy Pelosi and the Radical Left Democrats were just playing “games” with the desperately needed Workers Stimulus Payments.They just wanted to take care of Democrat failed, high crime, Cities and States. They were never in it to help the workers, and they never will be!	False
2020-10-06	1313615182535499779	RealDonaldTrump	True! 	False
2020-10-06	1313584866932527105	RealDonaldTrump	How does Biden lead in Pennsylvania Polls when he is against Fracking (JOBS!), 2nd Amendment and Religion? Fake Polls. I will win Pennsylvania!	True
2020-10-06	1313551794623127552	RealDonaldTrump	Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...	False
2020-10-06	1313551795646541824	RealDonaldTrump	...request, and looking to the future of our Country. I have instructed my representatives to stop negotiating until after the election when, immediately after I win, we will pass a major Stimulus Bill that focuses on hardworking Americans and Small Business. I have asked...	False
2020-10-06	1313551796644831233	RealDonaldTrump	...@senatemajldr Mitch McConnell not to delay, but to instead focus full time on approving my outstanding nominee to the United States Supreme Court, Amy Coney Barrett. Our Economy is doing very well. The Stock Market is at record levels, JOBS and unemployment...	False
2020-10-06	1313551798142152704	RealDonaldTrump	...also coming back in record numbers. We are leading the World in Economic Recovery, and THE BEST IS YET TO COME!	False
2020-10-06	1313529166265020417	RealDonaldTrump	Did anyone get to see that absolute “Joke” of a Town Hall interview that Joe Biden did with Concast @NBCNews , hosted by Lester Holt? What a disgrace to our Country that FREE public airwaves can be used that way. All SOFTBALLS. A big FIX. Time should be paid by the corrupt DNC!	True
2020-10-06	1313511340124917760	RealDonaldTrump	REPEAL SECTION 230!!!	False
2020-10-06	1313510118437392384	RealDonaldTrump	The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!	False
2020-10-06	1313507608196771841	RealDonaldTrump		False
2020-10-06	1313505418866552833	RealDonaldTrump	THANK YOU! 	False
2020-10-06	1313505094739034112	RealDonaldTrump		False
2020-10-06	1313503322087870465	RealDonaldTrump	Mini Mike Bloomberg, who made a fool of himself on the Dems debate stage when Elizabeth Warren &amp; the others simply took him apart, is going “crazy” trying to buy his way back into the Liberal Democrat’s hearts. His Florida ads are lies. I am much better for SENIORS than Sleepy!	False
2020-10-06	1313494418314457090	RealDonaldTrump	NEW MEXICO! Today is the last day you can register to vote online or via mail. Make sure your vote counts!  	False
2020-10-06	1313489709847531520	RealDonaldTrump	I am looking forward to the debate on the evening of Thursday, October 15th in Miami. It will be great!	False
2020-10-06	1313489465139134464	RealDonaldTrump	FEELING GREAT!	False
2020-10-06	1313449844413992961	RealDonaldTrump	Flu season is coming up! Many people every year, sometimes over 100,000, and despite the Vaccine, die from the Flu. Are we going to close down our Country? No, we have learned to live with it, just like we are learning to live with Covid, in most populations far less lethal!!!	False
2020-10-06	1313445293912920064	RealDonaldTrump	Biden and Democrats just clarified the fact that they are fully in favor of (very) LATE TERM ABORTION, right up until the time of birth, and beyond - which would be execution. Biden even endorsed the Governor of Virginia, who stated this clearly for all to hear. GET OUT &amp; VOTE!!!	True
2020-10-06	1313443879253946370	RealDonaldTrump	Wow. Joe Biden just took a more Liberal position on Roe v. Wade than Elizabeth Warren at her highest. He also wants to PACK our great United States Supreme Court. This is what the Dems will do. Remember as they try changing positions before elections end. GET OUT AND VOTE!	True
2020-10-05	1313267615083761665	RealDonaldTrump		False
2020-10-05	1313267143232942081	RealDonaldTrump		False
2020-10-05	1313266826718187521	RealDonaldTrump	“You see it in enthusiasm for the President outside Walter Reed Hospital. You see it in Registrations, from Florida to Pennsylvania &amp; West Virginia, where Republicans are outstripping Democrats by 2 to 1. If the President bounces back onto the campaign trail, he will be an....	False
2020-10-05	1313266827653414913	RealDonaldTrump	....invincible hero, who not only survived every dirty trick the Democrats threw at him, but the Chinese virus as well. He will show America we no longer have to be afraid.” @MirandaDevine @NYPost  Thank you Miranda. Was over until the Plague came in from China. Will win anyway!	False
2020-10-05	1313243541959737349	RealDonaldTrump	Will be back on the Campaign Trail soon!!! The Fake News only shows the Fake Polls.	False
2020-10-05	1313236041315373057	RealDonaldTrump	....invincible hero, who not only survived every dirty trick the Democrats threw at him, but the Chinese virus as well. He will show America we no longer have to be afraid.” mdevine@nypost.com  Thank you Miranda. Was over until the Plague came in from China. Will win anyway!	False
2020-10-05	1313236039725649927	RealDonaldTrump	“You see it in enthusiasm for the President outside Walter Reed Hospital. You see it in Registrations, from Florida to Pennsylvania &amp; West Virginia, where Republicans are outstripping Democrats by 2 to 1. If the President bounces back onto the campaign trail, he will be an....	False
2020-10-05	1313220863735533570	RealDonaldTrump	STOCK MARKET UP BIG, 466 Points!  28,149. Great News for America. Jobs, Jobs, Jobs!	False
2020-10-05	1313186529058136070	RealDonaldTrump	I will be leaving the great Walter Reed Medical Center today at 6:30 P.M. Feeling really good! Don’t be afraid of Covid. Don’t let it dominate your life. We have developed, under the Trump Administration, some really great drugs &amp; knowledge. I feel better than I did 20 years ago!	False
2020-10-05	1313183801732890624	RealDonaldTrump	It is reported that the Media is upset because I got into a secure vehicle to say thank you to the many fans and supporters who were standing outside of the hospital for many hours, and even days, to pay their respect to their President. If I didn’t do it, Media would say RUDE!!!	False
2020-10-05	1313152454058340352	RealDonaldTrump	Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’  via @BreitbartNews	False
2020-10-05	1313136308152401922	RealDonaldTrump	Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain 	False
2020-10-05	1313088617863098368	RealDonaldTrump	TODAY is the LAST day to register to VOTE in ARIZONA, FLORIDA, GEORGIA, OHIO, AND TEXAS! Click below for more information, and let’s #MAGA! 	False
2020-10-05	1313075159721537537	RealDonaldTrump	PEACE THROUGH STRENGTH (BRING OUR SOLDIERS HOME). VOTE!	False
2020-10-05	1313074676168568832	RealDonaldTrump	SAVE OUR SECOND AMENDMENT. VOTE!	False
2020-10-05	1313074061757554688	RealDonaldTrump	FIGHT THE CORRUPT FAKE NEWS MEDIA. VOTE!	False
2020-10-05	1313073591974592512	RealDonaldTrump	PROTECT PREEXISTING CONDITIONS. VOTE!	False
2020-10-05	1313073215279779841	RealDonaldTrump	BETTER &amp; CHEAPER HEALTHCARE. VOTE!	False
2020-10-05	1313072768372617217	RealDonaldTrump	PRO LIFE! VOTE!	False
2020-10-05	1313072443905454082	RealDonaldTrump	MASSIVE REGULATION CUTS. VOTE!	False
2020-10-05	1313071950781181953	RealDonaldTrump	SPACE FORCE. VOTE!	False
2020-10-05	1313071677534765056	RealDonaldTrump	BEST V.A. EVER. 91% APPROVAL RATING. VOTE!	False
2020-10-05	1313070848027357188	RealDonaldTrump	401(K). VOTE!	False
2020-10-05	1313069956167340032	RealDonaldTrump	BIGGEST TAX CUT EVER, AND ANOTHER ONE COMING. VOTE!	False
2020-10-05	1313069363889569794	RealDonaldTrump	RELIGIOUS LIBERTY. VOTE!	False
2020-10-05	1313069086931378177	RealDonaldTrump	LAW &amp; ORDER. VOTE!	False
2020-10-05	1313068701176999941	RealDonaldTrump	STRONGEST EVER MILITARY. VOTE!	False
2020-10-05	1313068347085422594	RealDonaldTrump	STOCK MARKET HIGHS. VOTE!	False
2020-10-05	1313067803449217024	RealDonaldTrump	Virginia Voters! Your Governor wants to obliterate your Second Amendment. I have stopped him. I am the only thing between you and your Second Amendment. Working hard in Virginia. It’s IN PLAY. Better Vote for your favorite President, or wave goodbye to low taxes and gun rights!	False
2020-10-05	1313063990797504512	RealDonaldTrump	IF YOU WANT A MASSIVE TAX INCREASE, THE BIGGEST IN THE HISTORY OF OUR COUNTRY (AND ONE THAT WILL SHUT OUR ECONOMY AND JOBS DOWN), VOTE DEMOCRAT!!!	False
2020-10-05	1313061137366298625	RealDonaldTrump	“I’m voting for Donald Trump. My father is a Union Worker and his 401K has tripled under President Trump.” USA Voter. @foxandfriends  Thank you, and remember that the Stock Market is getting ready to break its all time high. NEXT YEAR WILL BE THE BEST EVER. VOTE, VOTE, VOTE!!!!!	False
2020-10-04	1312864232711520257	RealDonaldTrump		False
2020-10-04	1312845448697262084	RealDonaldTrump		False
2020-10-04	1312842736563879936	RealDonaldTrump	I really appreciate all of the fans and supporters outside of the hospital. The fact is, they really love our Country and are seeing how we are MAKING IT GREATER THAN EVER BEFORE!	False
2020-10-04	1312824094677663745	RealDonaldTrump		False
2020-10-04	1312713748398866432	RealDonaldTrump	Thank you so much! 	False
2020-10-03	1312525833505058816	RealDonaldTrump		False
2020-10-03	1312449034154504192	RealDonaldTrump	OUR GREAT USA WANTS &amp; NEEDS STIMULUS. WORK TOGETHER AND GET IT DONE. Thank you!	False
2020-10-03	1312442195509563392	RealDonaldTrump	Doctors, Nurses and ALL at the GREAT Walter Reed Medical Center, and others from likewise incredible institutions who have joined them, are AMAZING!!!Tremendous progress has been made over the last 6 months in fighting this PLAGUE. With their help, I am feeling well!	False
2020-10-03	1312233807991496704	RealDonaldTrump	Going welI, I think! Thank you to all. LOVE!!!	False
2020-10-02	1312158400352972800	RealDonaldTrump		False
2020-10-02	1311892190680014849	RealDonaldTrump	Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We will get through this TOGETHER!	False
2020-10-02	1311859538279239686	RealDonaldTrump	Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Terrible! The First Lady and I are waiting for our test results. In the meantime, we will begin our quarantine process!	False
2020-10-01	1311806882210865152	RealDonaldTrump		False
2020-10-01	1311804792600227841	RealDonaldTrump		False
2020-10-01	1311804730226675718	RealDonaldTrump		False
2020-10-01	1311793693763014656	RealDonaldTrump	I’m used to it! 	False
2020-10-01	1311787312980930561	RealDonaldTrump	I will be overturning this ridiculous order immediately! 	False
2020-10-01	1311785763579797506	RealDonaldTrump	Will be interviewed tonight by @seanhannity at 9:00. Enjoy!@FoxNews	False
2020-10-01	1311779066668703744	RealDonaldTrump	Thank you! 	False
2020-10-01	1311775992847818754	RealDonaldTrump	Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’  via @BreitbartNews. Great book. Order now!	False
2020-10-01	1311745016780460033	RealDonaldTrump	THANK YOU! #MAGA 	False
2020-10-01	1311731462589292544	RealDonaldTrump	Why would I allow the Debate Commission to change the rules for the second and third Debates when I easily won last time?	False
2020-10-01	1311685923097260034	RealDonaldTrump	I won the debate big, based on compilation of polls etc. Thank you!	False
2020-10-01	1311512518800470016	RealDonaldTrump	Thank you @HerschelWalker!  	False
2020-10-01	1311501225423073281	RealDonaldTrump	Thank you Paul! 	False
2020-10-01	1311500843309387781	RealDonaldTrump	100,000 DEFECTIVE BALLOTS IN NEW YORK. THEY WANT TO REPLACE THEM, BUT WHERE, AND WHAT HAPPENS TO, THE BALLOTS THAT WERE FIRST SENT? THEY WILL BE USED BY SOMEBODY. USA, END THIS SCAM - GO OUT AND VOTE!	False
2020-10-01	1311498845860196355	RealDonaldTrump	In just 3 and a half years, we have secured America’s Borders, rebuilt the awesome power of the U.S. Military, obliterated the ISIS caliphate, fixed our disastrous Trade Deals, and brought JOBS back home to America – and back to MINNESOTA! #MAGA 	False
2020-10-01	1311497943363379200	RealDonaldTrump	As VP, Biden wiped out the Iron Range – seven plants were idled and more than 2K workers were laid off. After I put Tariffs on foreign steel, the Iron Range came roaring back to life! If Joe gets in, the Radical Left will shut down the Iron Range FOREVER! 	True
2020-10-01	1311493853615071232	RealDonaldTrump	I want to defend &amp; preserve our nation’s historic values. Our opponents stand with rioters – I stand with the heroes of Law Enforcement. Biden says Antifa is just an idea. Ideas don’t assault cops &amp; burn down buildings. Antifa is a domestic terrorist org. 	True
2020-10-01	1311493282120167424	RealDonaldTrump	Comey is a disaster who cheated and lied. How do you write books when you can’t remember anything? Should be tried for treason. This is ridiculous! 	False
2020-10-01	1311492120826449920	RealDonaldTrump	Last night I did what the corrupt media has refused to do: I held Joe Biden Accountable for his 47 years of lies, 47 years of betrayals, and 47 years of failure. The whole nation saw the truth — Joe Biden is too weak to lead this Country! 	True
2020-10-01	1311489513580048384	RealDonaldTrump	Thank you Duluth, Minnesota!  	False
2020-10-01	1311457668826095616	RealDonaldTrump	So when will something significant happen to James Comey? Got caught cold. He is either very dumb, or one of the worst liars in political history. TOO LONG. EMBARRASSING!	False
2020-09-30	1311454879815282689	RealDonaldTrump	Sleepy Joe’s USA! 	True
2020-09-30	1311452870710104066	RealDonaldTrump	Leaving Minneapolis for a quick stop in Duluth to celebrate the opening of the Obama CLOSED Iron Range. My great honor!!!	False
2020-09-30	1311423289542180865	RealDonaldTrump	Just landed in Minnesota. Hasn’t been won by a Republican since 1972, and we saved Minneapolis. Also opened the massive and beautiful Iron Range, which Obama and Sleepy Joe closed.  Thousands of jobs started back. They will close again. How can we lose?	True
2020-09-30	1311414741907116032	RealDonaldTrump	HIGHEST CABLE TELEVISION RATINGS OF ALL TIME. SECOND HIGHEST OVERALL TELEVISION RATINGS OF ALL TIME. Some day these Fake Media Companies are going to miss me, very badly!!!	False
2020-09-30	1311402331934605312	RealDonaldTrump	So weird to watch @FoxNews interviewing only failed Dems, like Represenative Tim Ryan of Ohio, who got zero percent in his recent presidential run, and following Sleepy Joe’s train to wherever. What a difference from the past - But we will win anyway!!!	True
2020-09-30	1311391100171476992	RealDonaldTrump	Just departed the White House for Minnesota! #MAGA 	False
2020-09-30	1311390772306952193	RealDonaldTrump	Thank you! 	False
2020-09-30	1311390554450657281	RealDonaldTrump		False
2020-09-30	1311390404831444992	RealDonaldTrump		False
2020-09-30	1311385979278647296	RealDonaldTrump	Thank you Ari! 	False
2020-09-30	1311385658787680257	RealDonaldTrump		False
2020-09-30	1311385645407854592	RealDonaldTrump	No wonder I didn’t lose my hair! 	False
2020-09-30	1311385306571042816	RealDonaldTrump	Try getting a new Anchor and a smarter Democrat candidate! 	False
2020-09-30	1311383758424035328	RealDonaldTrump		False
2020-09-30	1311377298822705153	RealDonaldTrump	Should be arrested on the spot! 	False
2020-09-30	1311376983532679170	RealDonaldTrump	LIAR!!! 	False
2020-09-30	1311376330299248648	RealDonaldTrump	Thank you Chuck and Harry! 	False
2020-09-30	1311371720436199434	RealDonaldTrump	Radical Left Democrats are going CRAZY!	False
2020-09-30	1311371174245535751	RealDonaldTrump	Such a timid group of reporters at the Biden Press Conference. Where do these people come from?	True
2020-09-30	1311365647008444416	RealDonaldTrump	Many more people would have died from the China Virus if Sleepy Joe were your President. He didn’t even want me to close our Country to Infected China until TWO MONTHS  later, when he said I was right. Now he likes to say I didn’t close up “fast enough”. Just another politician!	True
2020-09-30	1311356712247590916	RealDonaldTrump		False
2020-09-30	1311342627208548354	RealDonaldTrump		False
2020-09-30	1311342598330765315	RealDonaldTrump		False
2020-09-30	1311342565866831878	RealDonaldTrump		False
2020-09-30	1311333207254728704	RealDonaldTrump	Heading to Minnesota today. Saved Minneapolis after the Dem LEFT almost let it be TOTALLY destroyed! #MAGA	False
2020-09-30	1311153253472636928	RealDonaldTrump		False
2020-09-30	1311132452853706752	RealDonaldTrump		False
2020-09-30	1311131311965306885	RealDonaldTrump	Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain  	False
2020-09-30	1311130604474253312	RealDonaldTrump		False
2020-09-30	1311130217348345856	RealDonaldTrump	“EPA: One Trillion Trees Initiative will build on President Donald Trump’s commitment” 	False
2020-09-30	1311129949198196736	RealDonaldTrump		False
2020-09-30	1311127502954196993	RealDonaldTrump	Joe Biden could not name a single Law Enforcement group that supports his candidacy!	True
2020-09-30	1311126533956747266	RealDonaldTrump		False
2020-09-30	1311124746747015168	RealDonaldTrump		False
2020-09-30	1311124313534152709	RealDonaldTrump		False
2020-09-30	1311123786163339265	RealDonaldTrump	The American people want LAW &amp; ORDER — Joe Biden won’t even say those words!	True
2020-09-30	1311123460635066368	RealDonaldTrump		False
2020-09-30	1311123274579861505	RealDonaldTrump	“The Fraternal Order of Police endorsed President Trump’s reelection, saying he has the ‘full and enthusiastic support’ of its more than 355,000 members.” 	False
